Search Term,Title,Source,Publication Date,Link,Utilité,Publication,Année,name,lire en ligne,périodique,date
Cabinet Technologia,"Le burn-out, un mal des temps modernes, bientôt reconnu? - TAHITI INFOS",TAHITI INFOS,"Wed, 27 May 2015 07:00:00 GMT",https://news.google.com/rss/articles/CBMimwFBVV95cUxPVzh3V2xsSE5mLXpfLXoyNVNuc1JvZ3psOGFLR2d0SDBZc1Y1S3NXb0dsQ0NnNVZjVUM3NHFnUkpuOE82eGlUYzlMQzVrSzBQN0IzdHZjbDVWWTdKY0lERGI3TzVFZmhTckhLZlhnSXJXZF9ISVhlbnZYR0FUN2t2aGdtU1hhRHlKVHVoSGp0a2Vod2dWZDZvQ1dYUQ?oc=5,,TAHITI INFOS,2015,,https://news.google.com/rss/articles/CBMimwFBVV95cUxPVzh3V2xsSE5mLXpfLXoyNVNuc1JvZ3psOGFLR2d0SDBZc1Y1S3NXb0dsQ0NnNVZjVUM3NHFnUkpuOE82eGlUYzlMQzVrSzBQN0IzdHZjbDVWWTdKY0lERGI3TzVFZmhTckhLZlhnSXJXZF9ISVhlbnZYR0FUN2t2aGdtU1hhRHlKVHVoSGp0a2Vod2dWZDZvQ1dYUQ?oc=5,TAHITI INFOS,2015-05-27
Cabinet Technologia,Risques psychosociaux : Orange tire les leçons de la crise - Les Échos,Les Échos,"Thu, 15 Jan 2015 08:00:00 GMT",https://news.google.com/rss/articles/CBMiwAFBVV95cUxNQklJVnM5WDZBM05RcXRIZkMzcWlYZnF5am15OFRkbU1GbENPVV9DU2dPSFhuX19fS0ZNbUM0d2N1X3RYRDdXdmd4YUd4Z3BBdXZ0Y3UxR1VobGhCeXdJNVZNLXBKQTBGM3otUy1FUC0zdGpBdjFOUmZRaXZJd3NZMXR0QVluNFhsaGljREI5WHlsUlJWNndWbGlXa1ctR2haTjZCNnJZMGxaNDhPVmFxTjltY2Z1bzhidXg2UHd5WVc?oc=5,,Les Échos,2015,,https://news.google.com/rss/articles/CBMiwAFBVV95cUxNQklJVnM5WDZBM05RcXRIZkMzcWlYZnF5am15OFRkbU1GbENPVV9DU2dPSFhuX19fS0ZNbUM0d2N1X3RYRDdXdmd4YUd4Z3BBdXZ0Y3UxR1VobGhCeXdJNVZNLXBKQTBGM3otUy1FUC0zdGpBdjFOUmZRaXZJd3NZMXR0QVluNFhsaGljREI5WHlsUlJWNndWbGlXa1ctR2haTjZCNnJZMGxaNDhPVmFxTjltY2Z1bzhidXg2UHd5WVc?oc=5,Les Échos,2015-01-15
Cabinet Technologia,Un rapport d’expert met en cause Systra dans l’accident de la rame test du TGV Est - L'Usine Nouvelle,L'Usine Nouvelle,"Fri, 26 Aug 2016 07:00:00 GMT",https://news.google.com/rss/articles/CBMixwFBVV95cUxPTXZlX0RZc0FiTU51QU54SGdWYnRlcktwWTVWUm9ScXJsb2o2UDRPVDREZklwc2hnS0FPUFFRVmZkb3ZPRG1SNnhTNm5iUWpNWVFia3ZybXRmWVVjOGQzaFAwaUk3Wkt3VXB6eG1Rblc5S1B2Vzh3Ynl0RGVETFNZa2hhYjJwZHdnUFNYamNNN0ZibHo3X1pZakQ5Wk85Wl9wQWFySG5BbWM1cUptLXY4enZVanJqSl9HZndCXzFBMmdmcHZtWjdv?oc=5,,L'Usine Nouvelle,2016,,https://news.google.com/rss/articles/CBMixwFBVV95cUxPTXZlX0RZc0FiTU51QU54SGdWYnRlcktwWTVWUm9ScXJsb2o2UDRPVDREZklwc2hnS0FPUFFRVmZkb3ZPRG1SNnhTNm5iUWpNWVFia3ZybXRmWVVjOGQzaFAwaUk3Wkt3VXB6eG1Rblc5S1B2Vzh3Ynl0RGVETFNZa2hhYjJwZHdnUFNYamNNN0ZibHo3X1pZakQ5Wk85Wl9wQWFySG5BbWM1cUptLXY4enZVanJqSl9HZndCXzFBMmdmcHZtWjdv?oc=5,L'Usine Nouvelle,2016-08-26
Cabinet Technologia,"Ambiance de ""chasse aux sorcières"" à la Chrysalide Marseille - Marsactu",Marsactu,"Thu, 21 Apr 2016 07:00:00 GMT",https://news.google.com/rss/articles/CBMidEFVX3lxTE55WmNjblVvcmc3VDEtV3Q1ZV9IUUNXSXpMYmVGUG5Bb3lWenV3bFVjNmVDcTZHLVdhWkRuVUV0MU5mdlBTdDF1ZTd2aTNuYy1RcWhhTmNZc0FteVA0cXd6YmNfOXFGN3psT0NMNGY3SFVRWHlQ?oc=5,,Marsactu,2016,,https://news.google.com/rss/articles/CBMidEFVX3lxTE55WmNjblVvcmc3VDEtV3Q1ZV9IUUNXSXpMYmVGUG5Bb3lWenV3bFVjNmVDcTZHLVdhWkRuVUV0MU5mdlBTdDF1ZTd2aTNuYy1RcWhhTmNZc0FteVA0cXd6YmNfOXFGN3psT0NMNGY3SFVRWHlQ?oc=5,Marsactu,2016-04-21
Cabinet Technologia,7e édition du Prix du roman d’entreprise et du travail récompense Slimane Kader - Force Ouvrière,Force Ouvrière,"Sun, 03 Apr 2016 07:00:00 GMT",https://news.google.com/rss/articles/CBMijAFBVV95cUxNYlpHdzFDc2owdldNcEhUVmpGMjNhU2s5TGlTSW8wS1p2N0w2bElhV1YzZ2o2Yk1SZnlMd0dRY3ZxOW85NF84b1AyS25KeFMyOUNsUVlqTEFBYl9WUnNneFBJaEJvZHEwODVCV1NZVkdNZ2lxZEU1SmpoLUY4QTktUDZwX3BUSmVJZ3AzSg?oc=5,,Force Ouvrière,2016,,https://news.google.com/rss/articles/CBMijAFBVV95cUxNYlpHdzFDc2owdldNcEhUVmpGMjNhU2s5TGlTSW8wS1p2N0w2bElhV1YzZ2o2Yk1SZnlMd0dRY3ZxOW85NF84b1AyS25KeFMyOUNsUVlqTEFBYl9WUnNneFBJaEJvZHEwODVCV1NZVkdNZ2lxZEU1SmpoLUY4QTktUDZwX3BUSmVJZ3AzSg?oc=5,Force Ouvrière,2016-04-03
Cabinet Technologia,Déraillement du TGV Est. Des failles dans l'organisation des essais - Maville.com,Maville.com,"Fri, 26 Aug 2016 07:00:00 GMT",https://news.google.com/rss/articles/CBMiywFBVV95cUxQNnlqZnUtMnQ0dXJSdklWV0FIM3hsV1dxY01BZ0NNTmVNUzJSSWRYQmhCTUxvZk1zb3FBVnBfNFVtSU9INHBjcm04VzVuVFpGMTFDbG05N0ZwdURlVHdyai1hWGdfZEkyODRWdERXMEljdGJ1YVZrTzhDSEFsa3RnOW4wOXhQM0xVOERPbElaNVFKd3AzaV9VZ2NhRzh5cnp2MEhrUFE3UExKQ3VCMm9BcFNjVXV5ZUlTclRXZ1YzZWNOUmUtd0Y3MzZLYw?oc=5,,Maville.com,2016,,https://news.google.com/rss/articles/CBMiywFBVV95cUxQNnlqZnUtMnQ0dXJSdklWV0FIM3hsV1dxY01BZ0NNTmVNUzJSSWRYQmhCTUxvZk1zb3FBVnBfNFVtSU9INHBjcm04VzVuVFpGMTFDbG05N0ZwdURlVHdyai1hWGdfZEkyODRWdERXMEljdGJ1YVZrTzhDSEFsa3RnOW4wOXhQM0xVOERPbElaNVFKd3AzaV9VZ2NhRzh5cnp2MEhrUFE3UExKQ3VCMm9BcFNjVXV5ZUlTclRXZ1YzZWNOUmUtd0Y3MzZLYw?oc=5,Maville.com,2016-08-26
Cabinet Technologia,"Airbus Group veut ""revoir l’ensemble de son système"" RH pour donner plus d’autonomie aux salariés - AEF info",AEF info,"Wed, 28 Sep 2016 07:00:00 GMT",https://news.google.com/rss/articles/CBMizgFBVV95cUxQZ2doVVJ3TGpncHBmRmh5V0hpQkFTTUR2NkQ2dWpVTWFDblAtWVJ1ZV9DRjZxSzNlOVIwcVY4ZGFkOHBacXBJbEVkVmdjNjF2ZUxFUzV6UUlvbFF5T05sejNGa29jLWRlel9sX1NLbERxbzdLV215ajhwR19KQlVvTVc4eHZXS2tNajdzaWNHdnJoaHRqQXRSdlhWVzB4LVltTUppcmdGYTI3WEFoYTlkSVhzWHdlcE5aX2trVHh5d2pua2ZVR1hVQVJ1MzZTZw?oc=5,,AEF info,2016,,https://news.google.com/rss/articles/CBMizgFBVV95cUxQZ2doVVJ3TGpncHBmRmh5V0hpQkFTTUR2NkQ2dWpVTWFDblAtWVJ1ZV9DRjZxSzNlOVIwcVY4ZGFkOHBacXBJbEVkVmdjNjF2ZUxFUzV6UUlvbFF5T05sejNGa29jLWRlel9sX1NLbERxbzdLV215ajhwR19KQlVvTVc4eHZXS2tNajdzaWNHdnJoaHRqQXRSdlhWVzB4LVltTUppcmdGYTI3WEFoYTlkSVhzWHdlcE5aX2trVHh5d2pua2ZVR1hVQVJ1MzZTZw?oc=5,AEF info,2016-09-28
Cabinet Technologia,La DSI de La Poste a le blues - Actualités - Silicon.fr - Silicon.fr,Silicon.fr,"Tue, 06 Sep 2016 07:00:00 GMT",https://news.google.com/rss/articles/CBMingFBVV95cUxQUXRoTkx4RmIxOFFtbEtOS2NkX2c1MXh1UGFfMHR4cmp3ZEtNSDhUV1d3blBEVkRLV3puSkhmNkVTMmxCR3p0bFRYY2M3T2JXdk9mYksta2lSSTB3ZHA3U1dWQ3M5c3NkZ2lrV01OYkRyanJvc1ZVV3NVRVc3blpDdXhqU0IyUFo4UjV1NHR1T0twZVlydG1zdjJyZE12Z9IBowFBVV95cUxPRldnSUEtUjV4OTl6ZTBqUWRYTjJCczU5MFdNN0F1M1Z4Rk5nTDQ3bmVfS21Ydjdtc1U2N19VQUhxdGN4Wld2dkdlZmw5ck4xeHRCU0ZXeDZ0Y0ZTTExHOXpaTTFjRkYyOEdTZnFpLUlESEx0WGFVNXV4VktOdEMyUlI2dHZTT190Z2V2bXRjN3R0RW54aTNNenpYY0t1TU9hSnlJ?oc=5,,Silicon.fr,2016,,https://news.google.com/rss/articles/CBMingFBVV95cUxQUXRoTkx4RmIxOFFtbEtOS2NkX2c1MXh1UGFfMHR4cmp3ZEtNSDhUV1d3blBEVkRLV3puSkhmNkVTMmxCR3p0bFRYY2M3T2JXdk9mYksta2lSSTB3ZHA3U1dWQ3M5c3NkZ2lrV01OYkRyanJvc1ZVV3NVRVc3blpDdXhqU0IyUFo4UjV1NHR1T0twZVlydG1zdjJyZE12Z9IBowFBVV95cUxPRldnSUEtUjV4OTl6ZTBqUWRYTjJCczU5MFdNN0F1M1Z4Rk5nTDQ3bmVfS21Ydjdtc1U2N19VQUhxdGN4Wld2dkdlZmw5ck4xeHRCU0ZXeDZ0Y0ZTTExHOXpaTTFjRkYyOEdTZnFpLUlESEx0WGFVNXV4VktOdEMyUlI2dHZTT190Z2V2bXRjN3R0RW54aTNNenpYY0t1TU9hSnlJ?oc=5,Silicon.fr,2016-09-06
Cabinet Technologia,13 arguments en faveur d'une meilleure reconnaissance du burn out comme maladie professionnelle - Le HuffPost,Le HuffPost,"Tue, 01 Mar 2016 08:00:00 GMT",https://news.google.com/rss/articles/CBMi4wFBVV95cUxOZ1dyWG5EM0FLR3lTYmJlT0tlUGJOTEp0QnZ2TzlTNld2TTBoZGtvVng3ay1DVl93ekh2dHg4QVJwUURWOUNQWlA2dzNZWTBuUktuQ0JYWnRnWi10RjhvbkdhVXNtLWxBNUZEUnZoclphbUREQTRzTEYxWXNqNGZrM1VpNzU3bnV6UE9aYUVYaGtrSUJocjkxVWNaemo0eVZLQ2U1Nkg1VGNuTmJEUHpUMGxOQk00elBFMUQyVEM1cEpoaXNtbUVwSmd4bGdjMWp2Mmlza0x1cDN1MmdqbTJNeGVzWQ?oc=5,,Le HuffPost,2016,,https://news.google.com/rss/articles/CBMi4wFBVV95cUxOZ1dyWG5EM0FLR3lTYmJlT0tlUGJOTEp0QnZ2TzlTNld2TTBoZGtvVng3ay1DVl93ekh2dHg4QVJwUURWOUNQWlA2dzNZWTBuUktuQ0JYWnRnWi10RjhvbkdhVXNtLWxBNUZEUnZoclphbUREQTRzTEYxWXNqNGZrM1VpNzU3bnV6UE9aYUVYaGtrSUJocjkxVWNaemo0eVZLQ2U1Nkg1VGNuTmJEUHpUMGxOQk00elBFMUQyVEM1cEpoaXNtbUVwSmd4bGdjMWp2Mmlza0x1cDN1MmdqbTJNeGVzWQ?oc=5,Le HuffPost,2016-03-01
Cabinet Technologia,"Burn-out : la mission parlementaire va réaliser ""un état des lieux le plus exhaustif possible"" (G. Sebaoun, rapporteur) - AEF info",AEF info,"Thu, 07 Jul 2016 07:00:00 GMT",https://news.google.com/rss/articles/CBMi4wFBVV95cUxNRGtrc2VaaXBvLVlOcW5LYmJXWDNaWmx3c0Vmc2tzbXlMTVBzQkJKQ2xzUmlJbWdyX1ZreG1WUXJHWTlMNTh5R01VdGZqanQ5QmpBcVZPMU1mWWs4WXBsa09PM2pEa1pTdTZqOENVSEUyTEJrRDkxRlpXVlBCMVIyWDVPVHZ5RHlKOXpUbmpGMVR4bUxnMWFtQ0t1bEQ1S3ZBc3BZVHlHTDJvYkdBWC1uWEhOalFrcUtxQ2xFZnh1Y0FDZ2xqa0ZIbWhzTTctQm5tZnVydVNrMWliNjhZWGZrYlFqYw?oc=5,,AEF info,2016,,https://news.google.com/rss/articles/CBMi4wFBVV95cUxNRGtrc2VaaXBvLVlOcW5LYmJXWDNaWmx3c0Vmc2tzbXlMTVBzQkJKQ2xzUmlJbWdyX1ZreG1WUXJHWTlMNTh5R01VdGZqanQ5QmpBcVZPMU1mWWs4WXBsa09PM2pEa1pTdTZqOENVSEUyTEJrRDkxRlpXVlBCMVIyWDVPVHZ5RHlKOXpUbmpGMVR4bUxnMWFtQ0t1bEQ1S3ZBc3BZVHlHTDJvYkdBWC1uWEhOalFrcUtxQ2xFZnh1Y0FDZ2xqa0ZIbWhzTTctQm5tZnVydVNrMWliNjhZWGZrYlFqYw?oc=5,AEF info,2016-07-07
Cabinet Technologia,"LES «FRANÇAIS» ET LE MARCHÉ DU TRAIN EXPRESS DAKAR-AIBD : Systra, Eiffage et le «cadeau» troublant de 154 milliards de FCfa - DakarActu",DakarActu,"Sat, 10 Sep 2016 07:00:00 GMT",https://news.google.com/rss/articles/CBMi6wFBVV95cUxNQThTSndfRXVQdzRoaWpQMjc2NmRrdTBBOWJOWDVvN1RyaWkyOUlva1d3ak81UnBUaEhrclJhTEZMN1ZlX1FXaUpjSWhHU1k0eTduVGhrck0xYXhjSmRRTE1hajF3ZEZBS1ZYWDNtYktPdUNrYWtZRG9BVHNrV1hPWnZkbXI0Rmw1aTUzZHJaMkh0UF9meWYzdEV0ekpvTkI5M1lLT2I4V3NLNjFGV0JrdHk0VTU2YWlDZ3FJX3dLTTljc0dQeWlBVkk3R3ZQRjNyTG5pNUtFcXNzOFVLdUFWTjN2MXlQVjFtd2dn?oc=5,,DakarActu,2016,,https://news.google.com/rss/articles/CBMi6wFBVV95cUxNQThTSndfRXVQdzRoaWpQMjc2NmRrdTBBOWJOWDVvN1RyaWkyOUlva1d3ak81UnBUaEhrclJhTEZMN1ZlX1FXaUpjSWhHU1k0eTduVGhrck0xYXhjSmRRTE1hajF3ZEZBS1ZYWDNtYktPdUNrYWtZRG9BVHNrV1hPWnZkbXI0Rmw1aTUzZHJaMkh0UF9meWYzdEV0ekpvTkI5M1lLT2I4V3NLNjFGV0JrdHk0VTU2YWlDZ3FJX3dLTTljc0dQeWlBVkk3R3ZQRjNyTG5pNUtFcXNzOFVLdUFWTjN2MXlQVjFtd2dn?oc=5,DakarActu,2016-09-10
Cabinet Technologia,"Burn-out : 3,2 millions de Français exposés à l'épuisement professionnel - La Dépêche du Midi",La Dépêche du Midi,"Thu, 16 Feb 2017 08:00:00 GMT",https://news.google.com/rss/articles/CBMivAFBVV95cUxQaWk1ZUdTWml2WGpPV3JsODRSNXEwcEl6dERvV0xYUUFLd1M2Z2ZibWUwSmhOYXNYQWdrV0dPVldFa0RQb05RRzc2dG1ncTRsTFBvRXJ4LWpCck94OWFCcDlLN25DRFVsYzlic1Bza0VHWHlWd3lQZEFTSjRFUDhUZzF0OW1ZYTNWWTRJRExwWTk5ZEhVRVd3OHYtcXN1WlFiTE9yanM0NVVCUWo4SjNLbGUtbGtfdWVKejY2dQ?oc=5,,La Dépêche du Midi,2017,,https://news.google.com/rss/articles/CBMivAFBVV95cUxQaWk1ZUdTWml2WGpPV3JsODRSNXEwcEl6dERvV0xYUUFLd1M2Z2ZibWUwSmhOYXNYQWdrV0dPVldFa0RQb05RRzc2dG1ncTRsTFBvRXJ4LWpCck94OWFCcDlLN25DRFVsYzlic1Bza0VHWHlWd3lQZEFTSjRFUDhUZzF0OW1ZYTNWWTRJRExwWTk5ZEhVRVd3OHYtcXN1WlFiTE9yanM0NVVCUWo4SjNLbGUtbGtfdWVKejY2dQ?oc=5,La Dépêche du Midi,2017-02-16
Cabinet Technologia,"À Canal+, Bolloré zappe le moral des salariés - Les Jours",Les Jours,"Fri, 07 Apr 2017 07:00:00 GMT",https://news.google.com/rss/articles/CBMibkFVX3lxTE9yQmxYVVViUEJNZ2NyWm9ZZlNLcGpCa2VEVHNPMDZZOE84MHhqR19SbWdlUC1RMzY3Ynh5eEx5T0NndDVXQ29aMlphQUJkTzdraGhZSzd5U1dfcmRKZ1E3MDg0Z1NQX3l3TDNiUzJR?oc=5,,Les Jours,2017,,https://news.google.com/rss/articles/CBMibkFVX3lxTE9yQmxYVVViUEJNZ2NyWm9ZZlNLcGpCa2VEVHNPMDZZOE84MHhqR19SbWdlUC1RMzY3Ynh5eEx5T0NndDVXQ29aMlphQUJkTzdraGhZSzd5U1dfcmRKZ1E3MDg0Z1NQX3l3TDNiUzJR?oc=5,Les Jours,2017-04-07
Cabinet Technologia,74 % des salariés estiment que l’automatisation a une influence positive sur la qualité de vie au travail (Technologia) - AEF info,AEF info,"Thu, 12 Oct 2017 07:00:00 GMT",https://news.google.com/rss/articles/CBMi6AFBVV95cUxNcjktejR0SHNad1h6QXJxVG1qT1B1d2FsQ2VnVTdoSXFyZHVFbnpIVE80T0lLWEVnQ1R2ekRPTGxUUWltMXp5UmIzcFl3TTM0bFhGTGMwQ1dIeXB2Y0pyX3VPaTlDc25PYUdnU0pPUkxQYnFLYXI2THF6dTdxV3Etd0U5dlNXQ1ZtZ1ZFT3A4TVlIMHpEZWxHN3laUzF6eGlPWFhfdjRVMGF6alhycWJSc0dEakJ4TjEzdmJJQjlLZjl5MlZVTHRPQXF2ZEZWdWFEb2NxYS1JU0RDNXFCZUl3a3pNLTBwUlE4?oc=5,,AEF info,2017,,https://news.google.com/rss/articles/CBMi6AFBVV95cUxNcjktejR0SHNad1h6QXJxVG1qT1B1d2FsQ2VnVTdoSXFyZHVFbnpIVE80T0lLWEVnQ1R2ekRPTGxUUWltMXp5UmIzcFl3TTM0bFhGTGMwQ1dIeXB2Y0pyX3VPaTlDc25PYUdnU0pPUkxQYnFLYXI2THF6dTdxV3Etd0U5dlNXQ1ZtZ1ZFT3A4TVlIMHpEZWxHN3laUzF6eGlPWFhfdjRVMGF6alhycWJSc0dEakJ4TjEzdmJJQjlLZjl5MlZVTHRPQXF2ZEZWdWFEb2NxYS1JU0RDNXFCZUl3a3pNLTBwUlE4?oc=5,AEF info,2017-10-12
Cabinet Technologia,"BENOÎT HAMON : « 3,2 millions de Français sont exposés à un risque élevé de burn-out » – Factoscope - Le Monde",Le Monde,"Wed, 08 Mar 2017 08:00:00 GMT",https://news.google.com/rss/articles/CBMiygFBVV95cUxNRW1YbHR3LUVvT3BWN28wVEkzV01vMHJqT1RQWWZ4NXJRN3hhV1hRVEVadHRnUGREWHBFYWloQmFuU1Z4cnZOc2MzcmxxMlJpRE5IOXBnZjg1VEZqd3FITG9TRWwxVWhoRGhvalZBcnlpc3pXeHRCNWdkUTNjeUxEVnlVSGlIUWFOYkR1ODZwb3NKYTgxcXp3eHZ6dDM4RlhWZThUTnFVNm9WY1VmZmFoRE5tczU4eE5ONGtIZnVvV2x0NkxFVkl1Z2lR?oc=5,,Le Monde,2017,,https://news.google.com/rss/articles/CBMiygFBVV95cUxNRW1YbHR3LUVvT3BWN28wVEkzV01vMHJqT1RQWWZ4NXJRN3hhV1hRVEVadHRnUGREWHBFYWloQmFuU1Z4cnZOc2MzcmxxMlJpRE5IOXBnZjg1VEZqd3FITG9TRWwxVWhoRGhvalZBcnlpc3pXeHRCNWdkUTNjeUxEVnlVSGlIUWFOYkR1ODZwb3NKYTgxcXp3eHZ6dDM4RlhWZThUTnFVNm9WY1VmZmFoRE5tczU4eE5ONGtIZnVvV2x0NkxFVkl1Z2lR?oc=5,Le Monde,2017-03-08
Cabinet Technologia,Burn-out. Une maladie professionnelle en attente de reconnaissance - Ouest-France,Ouest-France,"Thu, 16 Feb 2017 08:00:00 GMT",https://news.google.com/rss/articles/CBMiqwFBVV95cUxOQmMzWkVUUDAzRGNuckFxbWhiZy1lM2drTzJ6LXpvekpqY2JGdnhzT3pFSnJwXzRCUVhDUkdwRHVybmYyREpoSkRyWHFobExpcDFkZ3Y3NkVJUDVyZDJSd2VRM2xOdlE1Q0dTZ3FsOExVSm9yZWo0b0dyRzFBLUdmZjFYcnZvLWF4RnNmZFpSRlVxWmozR1YtRHhUUnhRajBwTVdpYTIyRWFyVkU?oc=5,,Ouest-France,2017,,https://news.google.com/rss/articles/CBMiqwFBVV95cUxOQmMzWkVUUDAzRGNuckFxbWhiZy1lM2drTzJ6LXpvekpqY2JGdnhzT3pFSnJwXzRCUVhDUkdwRHVybmYyREpoSkRyWHFobExpcDFkZ3Y3NkVJUDVyZDJSd2VRM2xOdlE1Q0dTZ3FsOExVSm9yZWo0b0dyRzFBLUdmZjFYcnZvLWF4RnNmZFpSRlVxWmozR1YtRHhUUnhRajBwTVdpYTIyRWFyVkU?oc=5,Ouest-France,2017-02-16
Cabinet Technologia,74 % des salariés ont un avis positif sur l’automatisation du travail - Nouvelle vie professionnelle,Nouvelle vie professionnelle,"Mon, 16 Oct 2017 07:00:00 GMT",https://news.google.com/rss/articles/CBMinAFBVV95cUxOUlVwOHJBMFBzcjI5ZThPSFNIeDV2Q2VMMjhnUHpwSTRteEVrQWNmNG12MEozYUN3R1FDQUcwTzhhT25fZnBqY1daVkNySnVfT2NJZTF2Z2NzXzBGU2ZjS3FLM0VPYkoxUk9RRmI2Z2xEazltOXVjandLTUZDRVlYWnNBNkJwNWQtdWloT1c5RjBKTndpUzQ5ck9HNWE?oc=5,,Nouvelle vie professionnelle,2017,,https://news.google.com/rss/articles/CBMinAFBVV95cUxOUlVwOHJBMFBzcjI5ZThPSFNIeDV2Q2VMMjhnUHpwSTRteEVrQWNmNG12MEozYUN3R1FDQUcwTzhhT25fZnBqY1daVkNySnVfT2NJZTF2Z2NzXzBGU2ZjS3FLM0VPYkoxUk9RRmI2Z2xEazltOXVjandLTUZDRVlYWnNBNkJwNWQtdWloT1c5RjBKTndpUzQ5ck9HNWE?oc=5,Nouvelle vie professionnelle,2017-10-16
Cabinet Technologia,Comment réduire le stress au travail - Option Finance,Option Finance,"Fri, 15 Dec 2017 08:00:00 GMT",https://news.google.com/rss/articles/CBMihwFBVV95cUxPWGJmdzBTZ1NqbmZyVzBMNmp5WlpLajdUMEIxQkJrZEV2UnprWmUtdGlONS1ucTNxdEdWZmtlVnZLTW1HUWg4eGJtZlVBU29BM01yUFBCRU9mQUdQLVFodlhiVGJSV042NHJoWFZvUERCb0dvc2lRckVxQVpTQ1BfTlVSOTd4TkU?oc=5,,Option Finance,2017,,https://news.google.com/rss/articles/CBMihwFBVV95cUxPWGJmdzBTZ1NqbmZyVzBMNmp5WlpLajdUMEIxQkJrZEV2UnprWmUtdGlONS1ucTNxdEdWZmtlVnZLTW1HUWg4eGJtZlVBU29BM01yUFBCRU9mQUdQLVFodlhiVGJSV042NHJoWFZvUERCb0dvc2lRckVxQVpTQ1BfTlVSOTd4TkU?oc=5,Option Finance,2017-12-15
Cabinet Technologia,"Disparition du CHSCT : ""Un retour à la situation d'avant les lois Auroux"" - Editions-legislatives.fr",Editions-legislatives.fr,"Tue, 12 Sep 2017 07:00:00 GMT",https://news.google.com/rss/articles/CBMiugFBVV95cUxNS3pKeC1nSFhBSFc3VFI1MTZySl84czlrZFZSeWJfZzE1TDIxOE1VMXJOcnh5SllVVm93ZlM2akZiVjFnQVc2MXhUaU9TLTZxUTRITU9PWjZOdzlKNjgzZHJ1cGQ0ZFliRGJLWmdMdmJfRUlaMW4tMmlsVG02enpwQnlONDZIcWdWMFpJYm54d1JpeXQ1TjBLcEhROFFZRmN0MllWYUJSQ1o1WWtRZUlYakNHVHdyMExFNnc?oc=5,,Editions-legislatives.fr,2017,,https://news.google.com/rss/articles/CBMiugFBVV95cUxNS3pKeC1nSFhBSFc3VFI1MTZySl84czlrZFZSeWJfZzE1TDIxOE1VMXJOcnh5SllVVm93ZlM2akZiVjFnQVc2MXhUaU9TLTZxUTRITU9PWjZOdzlKNjgzZHJ1cGQ0ZFliRGJLWmdMdmJfRUlaMW4tMmlsVG02enpwQnlONDZIcWdWMFpJYm54d1JpeXQ1TjBLcEhROFFZRmN0MllWYUJSQ1o1WWtRZUlYakNHVHdyMExFNnc?oc=5,Editions-legislatives.fr,2017-09-12
Cabinet Technologia,"Le burn out, un nouveau mal du siècle, en attente de reconnaissance - Les Nouvelles Calédoniennes",Les Nouvelles Calédoniennes,"Thu, 16 Feb 2017 08:00:00 GMT",https://news.google.com/rss/articles/CBMilAFBVV95cUxQUV83ZWtQS2RLLUlvMWxVNUFWZWRRbUd0eDN4WElweG5FZXZvUzZzVUtzOVpmdFp6dEloSFRzVjd4ZlZOczNILXlpbTFlMkIzal9TTXNzdDNtRWh4VGtJNDRwU0haakMyblg1SGlZajNweTdIaUpZZVRSMXVSZ0s4VU4xZHB4cm42ODE2UTVNMnhUb0lG?oc=5,,Les Nouvelles Calédoniennes,2017,,https://news.google.com/rss/articles/CBMilAFBVV95cUxQUV83ZWtQS2RLLUlvMWxVNUFWZWRRbUd0eDN4WElweG5FZXZvUzZzVUtzOVpmdFp6dEloSFRzVjd4ZlZOczNILXlpbTFlMkIzal9TTXNzdDNtRWh4VGtJNDRwU0haakMyblg1SGlZajNweTdIaUpZZVRSMXVSZ0s4VU4xZHB4cm42ODE2UTVNMnhUb0lG?oc=5,Les Nouvelles Calédoniennes,2017-02-16
Cabinet Technologia,Faut-il reconnaître le burn-out comme maladie professionnelle ? - L'Humanité,L'Humanité,"Fri, 16 Feb 2018 08:00:00 GMT",https://news.google.com/rss/articles/CBMiowFBVV95cUxPcElUY2xQVWtIUHBqOFhQRDRzNXc0WUIwYkJ3N2gyakZLZUM3WUxfdEdGa0xiandjR3NSZ3Z0WVQ4QUJYb3BqQkl2SGhTemlrY1l6bW5OVlJxZDNGTjZ2UDktRmduWkt5MF9TaVFqdzVfVGwxNjY1SENTUkl4QjRrWURfclVtOHVzY19NcVhoMHBOSjBBS21WZlVaN0ZUTnBSMVpV?oc=5,,L'Humanité,2018,,https://news.google.com/rss/articles/CBMiowFBVV95cUxPcElUY2xQVWtIUHBqOFhQRDRzNXc0WUIwYkJ3N2gyakZLZUM3WUxfdEdGa0xiandjR3NSZ3Z0WVQ4QUJYb3BqQkl2SGhTemlrY1l6bW5OVlJxZDNGTjZ2UDktRmduWkt5MF9TaVFqdzVfVGwxNjY1SENTUkl4QjRrWURfclVtOHVzY19NcVhoMHBOSjBBS21WZlVaN0ZUTnBSMVpV?oc=5,L'Humanité,2018-02-16
